instance,disjunctive terms,restart,root gap closed,additional root gap closed,iterations
pk1,4,6,0.0,0.0,10
pk1,4,7,0.0,0.0,10
pk1,4,8,0.0,0.0,10
pk1,4,9,0.0,0.0,10
pk1,4,10,0.0,0.0,10
pk1,4,11,0.0,0.0,10
pk1,4,12,0.0,0.0,10
pk1,4,13,0.0,0.0,10
pk1,4,14,0.0,0.0,10
pk1,4,15,0.0,0.0,10
pk1,4,16,0.0,0.0,10
pk1,4,17,0.0,0.0,10
pk1,4,18,0.0,0.0,10
pk1,4,19,0.0,0.0,10
pk1,4,20,0.0,0.0,10
gen-ip021,4,0,1.3529472226103747e-14,-69.25709744584168,1
gen-ip021,4,1,0.05063331449409785,0.05063331449408432,11
gen-ip021,4,2,0.05866146510360093,0.008028150609503078,13
gen-ip021,4,3,0.05796075103990077,-0.0007007140637001613,12
gen-ip021,4,4,0.06651907927737778,0.008558328237477014,14
gen-ip021,4,5,0.06541652369758585,-0.0011025555797919279,15
gen-ip021,4,6,0.059601026352455976,-0.005815497345129879,11
gen-ip021,4,7,0.06585667768005207,0.006255651327596097,11
gen-ip021,4,8,0.06733999986155124,0.001483322181499172,12
gen-ip021,4,9,0.06814321854138551,0.0008032186798342666,12
gen-ip021,4,10,0.06730794446327996,-0.0008352740781055468,11
gen-ip021,4,11,0.0698813214320367,0.00257337696875673,15
gen-ip021,4,12,0.07357061952988832,0.003689298097851623,13
gen-ip021,4,13,0.07249057154022039,-0.0010800479896679316,14
gen-ip021,4,14,0.07481134554446599,0.0023207740042456015,16
gen-ip021,4,15,0.07522343633089976,0.0004120907864337692,13
gen-ip021,4,16,0.08017253447617834,0.00494909814527858,13
gen-ip021,4,17,0.07392142843095098,-0.006251106045227356,10
gen-ip021,4,18,0.08713570070626722,0.013214272275316241,14
gen-ip021,4,19,0.08615033455068148,-0.0009853661555857401,12
gen-ip021,4,20,0.08728862196419594,0.0011382874135144605,13
ic97_tension,4,0,5.093170329925805e-13,-77.83999999995933,1
ic97_tension,4,1,5.093170329925805e-13,0.0,1
ic97_tension,4,2,5.093170329925805e-13,0.0,2
ic97_tension,4,3,5.093170329925805e-13,0.0,1
ic97_tension,4,4,5.093170329925805e-13,0.0,2
ic97_tension,4,5,5.093170329925805e-13,0.0,1
ic97_tension,4,6,5.093170329925805e-13,0.0,2
ic97_tension,4,7,5.093170329925805e-13,0.0,1
ic97_tension,4,8,5.093170329925805e-13,0.0,2
ic97_tension,4,9,5.093170329925805e-13,0.0,1
ic97_tension,4,10,5.093170329925805e-13,0.0,2
ic97_tension,4,11,5.093170329925805e-13,0.0,1
ic97_tension,4,12,5.093170329925805e-13,0.0,2
ic97_tension,4,13,5.093170329925805e-13,0.0,1
ic97_tension,4,14,5.093170329925805e-13,0.0,2
ic97_tension,4,15,5.093170329925805e-13,0.0,1
ic97_tension,4,16,5.093170329925805e-13,0.0,2
ic97_tension,4,17,5.093170329925805e-13,0.0,1
ic97_tension,4,18,5.093170329925805e-13,0.0,2
ic97_tension,4,19,5.093170329925805e-13,0.0,1
ic97_tension,4,20,5.093170329925805e-13,0.0,2
k16x240b,4,0,4.957461796240994e-15,-0.41138215974793374,1
k16x240b,4,1,4.957461796240994e-15,0.0,1
k16x240b,4,2,0.03400296326015134,0.03400296326014639,2
k16x240b,4,3,4.957461796240994e-15,-0.03400296326014639,1
k16x240b,4,4,0.05283130540122739,0.05283130540122243,4
k16x240b,4,5,4.957461796240994e-15,-0.05283130540122243,1
k16x240b,4,6,0.03400296482642258,0.034002964826417625,2
k16x240b,4,7,4.957461796240994e-15,-0.034002964826417625,1
k16x240b,4,8,0.03400296482642258,0.034002964826417625,2
k16x240b,4,9,4.957461796240994e-15,-0.034002964826417625,1
k16x240b,4,10,0.03400296482642258,0.034002964826417625,2
k16x240b,4,11,4.957461796240994e-15,-0.034002964826417625,1
k16x240b,4,12,0.03400296482642258,0.034002964826417625,2
k16x240b,4,13,4.957461796240994e-15,-0.034002964826417625,1
k16x240b,4,14,0.03400296482642258,0.034002964826417625,2
k16x240b,4,15,4.957461796240994e-15,-0.034002964826417625,1
k16x240b,4,16,0.03400299810086244,0.03400299810085749,2
k16x240b,4,17,0.05283131097104337,0.018828312870180927,5
k16x240b,4,18,0.060000480769838556,0.007169169798795186,7
k16x240b,4,19,4.957461796240994e-15,-0.0600004807698336,1
k16x240b,4,20,0.0599987420685546,0.059998742068549646,6
markshare_4_0,4,0,0.0,0.0,1
markshare_4_0,4,1,0.0,0.0,3
markshare_4_0,4,2,0.0,0.0,9
markshare_4_0,4,3,0.0,0.0,2
markshare_4_0,4,4,0.0,0.0,10
markshare_4_0,4,5,0.0,0.0,7
markshare_4_0,4,6,0.0,0.0,7
markshare_4_0,4,7,0.0,0.0,4
markshare_4_0,4,8,0.0,0.0,10
markshare_4_0,4,9,0.0,0.0,10
markshare_4_0,4,10,0.0,0.0,8
markshare_4_0,4,11,0.0,0.0,10
markshare_4_0,4,12,0.0,0.0,5
markshare_4_0,4,13,0.0,0.0,10
markshare_4_0,4,14,0.0,0.0,10
markshare_4_0,4,15,0.0,0.0,10
markshare_4_0,4,16,0.0,0.0,10
markshare_4_0,4,17,0.0,0.0,10
markshare_4_0,4,18,0.0,0.0,10
markshare_4_0,4,19,0.0,0.0,10
markshare_4_0,4,20,0.0,0.0,10
gt2,4,0,9.631068313034882e-14,-1.7467739686899282,1
gt2,4,1,9.631068313034882e-14,0.0,1
gt2,4,2,0.01432469355130719,0.01432469355121088,2
gt2,4,3,0.015215448079046078,0.0008907545277388879,3
gt2,4,4,0.029700890495843593,0.014485442416797514,6
gt2,4,5,0.028819952672402966,-0.0008809378234406265,4
gt2,4,6,0.028818974096095445,-9.785763075212395e-07,4
gt2,4,7,0.014319319836885789,-0.014499654259209656,2
gt2,4,8,0.028497781045153433,0.014178461208267644,9
gt2,4,9,9.631068313034882e-14,-0.02849778104505712,1
gt2,4,10,0.023970019245522185,0.023970019245425873,4
gt2,4,11,0.023316677197118094,-0.000653342048404091,5
gt2,4,12,0.033463167249977666,0.010146490052859572,13
gt2,4,13,0.031067990569390545,-0.0023951766805871202,7
gt2,4,14,0.03113029528970095,6.230472031040421e-05,12
gt2,4,15,0.2249881497931367,0.19385785450343573,20
gt2,4,16,0.03897658810934142,-0.1860115616837953,9
gt2,4,17,0.03265273589339753,-0.006323852215943886,17
gt2,4,18,0.03903085748159973,0.006378121588202196,10
gt2,4,19,0.06241921507084311,0.023388357589243382,8
gt2,4,20,0.08748910192858236,0.025069886857739254,6
gen-ip054,4,0,1.245376960558261e-09,-89.3019103815549,1
gen-ip054,4,1,0.015447088842288872,0.01544708759691191,2
gen-ip054,4,2,0.02907900107311072,0.013631912230821847,10
gen-ip054,4,3,0.033849680908079875,0.004770679834969156,10
gen-ip054,4,4,0.03572354301951321,0.0018738621114333318,11
gen-ip054,4,5,0.03796430428450658,0.0022407612649933753,10
gen-ip054,4,6,0.0379646770278574,3.7274335081688426e-07,10
gen-ip054,4,7,0.037964676984145435,-4.371196460351001e-11,10
gen-ip054,4,8,0.03638423043078395,-0.0015804465533614878,10
gen-ip054,4,9,0.03892421229203991,0.002539981861255966,11
gen-ip054,4,10,0.03712294061717587,-0.0018012716748640398,11
gen-ip054,4,11,0.03896745767458744,0.0018445170574115655,11
gen-ip054,4,12,0.04006297758742685,0.0010955199128394114,11
gen-ip054,4,13,0.04339413114964689,0.0033311535622200378,11
gen-ip054,4,14,0.04317874346644609,-0.00021538768320079893,10
gen-ip054,4,15,0.04303494501048799,-0.0001437984559580982,11
gen-ip054,4,16,0.043724276758960345,0.0006893317484723549,10
gen-ip054,4,17,0.04484698135423426,0.0011227045952739156,11
gen-ip054,4,18,0.04561797262573356,0.0007709912714993009,13
gen-ip054,4,19,0.04400693457192915,-0.0016110380538044144,10
gen-ip054,4,20,0.04600325039713411,0.0019963158252049654,10
exp-1-500-5-5,4,0,0.0,-0.7588650597190464,1
exp-1-500-5-5,4,1,0.0,0.0,1
exp-1-500-5-5,4,2,0.010984515333385824,0.010984515333385824,4
exp-1-500-5-5,4,3,0.0,-0.010984515333385824,1
exp-1-500-5-5,4,4,0.010984959853323454,0.010984959853323454,4
exp-1-500-5-5,4,5,0.0,-0.010984959853323454,1
exp-1-500-5-5,4,6,0.01098486140837017,0.01098486140837017,4
exp-1-500-5-5,4,7,0.01098486140837017,0.0,5
exp-1-500-5-5,4,8,0.01098486140836949,-6.800116025829084e-16,5
exp-1-500-5-5,4,9,0.010984861408367255,-2.2343238370581275e-15,5
exp-1-500-5-5,4,10,0.006755157418972982,-0.0042297039893942736,3
exp-1-500-5-5,4,11,0.014061456629282987,0.007306299210310005,5
exp-1-500-5-5,4,12,0.014061510018405946,5.3389122959407453e-08,5
exp-1-500-5-5,4,13,0.014061456629283181,-5.3389122765118424e-08,5
exp-1-500-5-5,4,14,0.0298116182588626,0.01575016162957942,7
exp-1-500-5-5,4,15,0.0,-0.0298116182588626,1
exp-1-500-5-5,4,16,0.01659522978942729,0.01659522978942729,4
exp-1-500-5-5,4,17,0.009828390585359214,-0.006766839204068077,3
exp-1-500-5-5,4,18,0.009832307924172041,3.917338812827603e-06,3
exp-1-500-5-5,4,19,0.02799626796001704,0.018163960035845,5
exp-1-500-5-5,4,20,0.028407813641562748,0.00041154568154570803,5
neos-3046615-murg,4,0,4.0169887618255504e-15,-0.13636363636362778,1
neos-3046615-murg,4,1,4.037174635000553e-15,2.018587317500263e-17,2
neos-3046615-murg,4,2,4.057360508175556e-15,2.018587317500263e-17,2
neos-3046615-murg,4,3,4.0169887618255504e-15,-4.037174635000526e-17,1
neos-3046615-murg,4,4,4.057360508175556e-15,4.037174635000526e-17,2
neos-3046615-murg,4,5,4.0169887618255504e-15,-4.037174635000526e-17,1
neos-3046615-murg,4,6,3.996802888650548e-15,-2.018587317500263e-17,2
neos-3046615-murg,4,7,4.0169887618255504e-15,2.018587317500263e-17,1
neos-3046615-murg,4,8,3.996802888650548e-15,-2.018587317500263e-17,2
neos-3046615-murg,4,9,4.0169887618255504e-15,2.018587317500263e-17,1
neos-3046615-murg,4,10,3.996802888650548e-15,-2.018587317500263e-17,2
neos-3046615-murg,4,11,4.0169887618255504e-15,2.018587317500263e-17,1
neos-3046615-murg,4,12,3.996802888650548e-15,-2.018587317500263e-17,2
neos-3046615-murg,4,13,4.0169887618255504e-15,2.018587317500263e-17,1
neos-3046615-murg,4,14,3.996802888650548e-15,-2.018587317500263e-17,2
neos-3046615-murg,4,15,4.0169887618255504e-15,2.018587317500263e-17,1
neos-3046615-murg,4,16,3.996802888650548e-15,-2.018587317500263e-17,2
neos-3046615-murg,4,17,4.0169887618255504e-15,2.018587317500263e-17,1
neos-3046615-murg,4,18,3.996802888650548e-15,-2.018587317500263e-17,2
neos-3046615-murg,4,19,4.0169887618255504e-15,2.018587317500263e-17,1
neos-3046615-murg,4,20,3.996802888650548e-15,-2.018587317500263e-17,2
neos-1430701,4,0,7.80576663874759e-09,-77.9999993911699,1
neos-1430701,4,1,7.80576663874759e-09,0.0,1
neos-1430701,4,2,7.805510843364714e-09,-2.5579538287682207e-13,2
neos-1430701,4,3,7.805510843364714e-09,0.0,2
neos-1430701,4,4,7.80576663874759e-09,2.5579538287682207e-13,1
neos-1430701,4,5,7.805510843364714e-09,-2.5579538287682207e-13,2
neos-1430701,4,6,7.80576663874759e-09,2.5579538287682207e-13,1
neos-1430701,4,7,7.805510843364714e-09,-2.5579538287682207e-13,2
neos-1430701,4,8,7.805510843364714e-09,0.0,2
neos-1430701,4,9,7.80576663874759e-09,2.5579538287682207e-13,1
neos-1430701,4,10,7.805539265073922e-09,-2.2737367366810246e-13,2
neos-1430701,4,11,7.80576663874759e-09,2.2737367366810246e-13,1
neos-1430701,4,12,7.805510843364714e-09,-2.5579538287682207e-13,2
neos-1430701,4,13,7.80576663874759e-09,2.5579538287682207e-13,1
neos-1430701,4,14,7.805510843364714e-09,-2.5579538287682207e-13,2
neos-1430701,4,15,7.805525054219318e-09,1.4210854604359802e-14,2
neos-1430701,4,16,7.805937169002841e-09,4.121147835231255e-13,2
neos-1430701,4,17,7.805510843364714e-09,-4.2632563812748533e-13,3
neos-1430701,4,18,7.80576663874759e-09,2.5579538287682207e-13,1
neos-1430701,4,19,7.804942409180543e-09,-8.242295670479054e-13,2
neos-1430701,4,20,7.805510843364714e-09,5.684341841710833e-13,2
ej,4,0,0.0,-3.9204924138471795e-05,1
ej,4,1,0.0,0.0,2
ej,4,2,2.1936965023454886e-05,2.1936965023454886e-05,4
ej,4,3,7.713203897969921e-05,5.519507395624432e-05,5
ej,4,4,0.0001289801908423067,5.1848151862607486e-05,7
ej,4,5,0.00012898031428197921,1.234396725189723e-10,4
ej,4,6,0.00012898041824474906,1.0396276984366189e-10,3
ej,4,7,0.00012898041806448074,-1.8026831655020004e-13,3
ej,4,8,0.00012898041788373356,-1.8074718154473257e-13,3
ej,4,9,0.00012898041770345364,-1.8027991751344563e-13,3
ej,4,10,0.0001289804174085576,-2.948960520221533e-13,3
ej,4,11,0.00012898041824474906,8.361914676305315e-13,3
ej,4,12,0.00012898041746447903,-7.802700271921509e-13,3
ej,4,13,0.0001289804171333907,-3.3108831973792385e-13,3
ej,4,14,0.00012898041824474906,1.1113583469300747e-12,3
ej,4,15,0.00012898041746447903,-7.802700271921509e-13,3
ej,4,16,0.0001289804171333907,-3.3108831973792385e-13,3
ej,4,17,0.00012898041824474906,1.1113583469300747e-12,3
ej,4,18,0.00012898041746447903,-7.802700271921509e-13,3
ej,4,19,0.0001289804171333907,-3.3108831973792385e-13,3
ej,4,20,0.00012898041824474906,1.1113583469300747e-12,3
gen,4,0,0.5355979327571916,-611.1204965680918,1
gen,4,1,0.5355979327571916,0.0,1
gen,4,2,0.5355979327571916,0.0,2
gen,4,3,0.5355979327571916,0.0,1
gen,4,4,0.5355979327571916,0.0,2
gen,4,5,0.5355979327571916,0.0,1
gen,4,6,0.5355979327571916,0.0,2
gen,4,7,0.5355979327571916,0.0,1
gen,4,8,0.5355979327571916,0.0,2
gen,4,9,0.5355979327571916,0.0,1
gen,4,10,0.5355979327570328,-1.5876189252139739e-13,2
gen,4,11,0.5355979327571916,1.5876189252139739e-13,1
gen,4,12,0.5778312682241034,0.04223333546691177,2
gen,4,13,0.5355979327571916,-0.04223333546691177,1
gen,4,14,0.5778312682241034,0.04223333546691177,2
gen,4,15,0.5355979327571916,-0.04223333546691177,1
gen,4,16,0.5778312682241034,0.04223333546691177,2
gen,4,17,0.5355979327571916,-0.04223333546691177,1
gen,4,18,0.5778312682241034,0.04223333546691177,2
gen,4,19,0.5355979327571916,-0.04223333546691177,1
gen,4,20,0.5778312682241034,0.04223333546691177,2
sp150x300d,4,0,0.44148402807620873,0.3651902101622827,1
sp150x300d,4,1,0.44148402807620873,0.0,1
sp150x300d,4,2,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,3,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,4,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,5,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,6,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,7,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,8,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,9,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,10,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,11,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,12,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,13,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,14,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,15,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,16,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,17,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,18,0.446288573335047,0.0048045452588382775,2
sp150x300d,4,19,0.44148402807620873,-0.0048045452588382775,1
sp150x300d,4,20,0.4462885733354775,0.0048045452592687665,2
neos-1425699,4,0,0.0,-706.4467649247401,1
neos-1425699,4,1,0.0,0.0,1
neos-1425699,4,2,0.0,0.0,1
neos-1425699,4,3,0.0,0.0,1
neos-1425699,4,4,0.0,0.0,1
neos-1425699,4,5,0.0,0.0,1
neos-1425699,4,6,0.0,0.0,1
neos-1425699,4,7,0.0,0.0,1
neos-1425699,4,8,0.0,0.0,1
neos-1425699,4,9,0.0,0.0,1
neos-1425699,4,10,0.0,0.0,1
neos-1425699,4,11,0.0,0.0,1
neos-1425699,4,12,0.0,0.0,1
neos-1425699,4,13,0.0,0.0,1
neos-1425699,4,14,0.0,0.0,1
neos-1425699,4,15,0.0,0.0,1
neos-1425699,4,16,0.0,0.0,1
neos-1425699,4,17,0.0,0.0,1
neos-1425699,4,18,0.0,0.0,1
neos-1425699,4,19,0.0,0.0,1
neos-1425699,4,20,0.0,0.0,1
beavma,4,0,0.011791118030443115,-0.6729235194468408,1
beavma,4,1,0.011791118030443115,0.0,1
beavma,4,2,0.029847252957913642,0.018056134927470525,2
beavma,4,3,0.011791118030443115,-0.018056134927470525,1
beavma,4,4,0.040418845169496065,0.02862772713905295,3
beavma,4,5,0.011791118030443115,-0.02862772713905295,1
beavma,4,6,0.050715229147865026,0.03892411111742191,4
beavma,4,7,0.011791118030443115,-0.03892411111742191,1
beavma,4,8,0.050715229147865026,0.03892411111742191,3
beavma,4,9,0.07637117354540976,0.025655944397544733,5
beavma,4,10,0.011791118030443115,-0.06458005551496665,1
beavma,4,11,0.06645013757318544,0.05465901954274232,3
beavma,4,12,0.011791118030443115,-0.05465901954274232,1
beavma,4,13,0.06527542661735422,0.053484308586911104,2
beavma,4,14,0.011791118030443115,-0.053484308586911104,1
beavma,4,15,0.09795174331279209,0.08616062528234898,5
beavma,4,16,0.011791118030443115,-0.08616062528234898,1
beavma,4,17,0.09795174332283112,0.08616062529238801,4
beavma,4,18,0.011791118030443115,-0.08616062529238801,1
beavma,4,19,0.09795174332283112,0.08616062529238801,5
beavma,4,20,0.011791118030443115,-0.08616062529238801,1
neos-5192052-neckar,4,0,6.008532739454375e-14,-38.64516129032049,1
neos-5192052-neckar,4,1,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,2,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,3,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,4,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,5,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,6,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,7,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,8,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,9,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,10,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,11,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,12,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,13,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,14,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,15,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,16,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,17,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,18,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,19,6.008532739454375e-14,0.0,1
neos-5192052-neckar,4,20,6.008532739454375e-14,0.0,1
r50x360,4,0,0.017320279312864263,-0.48954402085581705,1
r50x360,4,1,0.017320279312864263,0.0,1
r50x360,4,2,0.032326301619902485,0.015006022307038222,2
r50x360,4,3,0.017320279312864263,-0.015006022307038222,1
r50x360,4,4,0.03234315588315174,0.015022876570287474,2
r50x360,4,5,0.017320279312864263,-0.015022876570287474,1
r50x360,4,6,0.03232621511867965,0.015005935805815385,2
r50x360,4,7,0.017320279312864263,-0.015005935805815385,1
r50x360,4,8,0.03232630161990259,0.015006022307038326,2
r50x360,4,9,0.017320279312864263,-0.015006022307038326,1
r50x360,4,10,0.03234315588315174,0.015022876570287474,2
r50x360,4,11,0.017320279312864263,-0.015022876570287474,1
r50x360,4,12,0.051430813106457515,0.03411053379359325,6
r50x360,4,13,0.017320279312864263,-0.03411053379359325,1
r50x360,4,14,0.04262805196499862,0.02530777265213436,4
r50x360,4,15,0.017320279312864263,-0.02530777265213436,1
r50x360,4,16,0.03234317394598914,0.015022894633124874,2
r50x360,4,17,0.017320279312864263,-0.015022894633124874,1
r50x360,4,18,0.03234317394598914,0.015022894633124874,2
r50x360,4,19,0.017320279312864263,-0.015022894633124874,1
r50x360,4,20,0.03234315588315174,0.015022876570287474,2
nexp-50-20-1-1,4,0,2.9445969472256666e-13,-0.708928571427774,1
nexp-50-20-1-1,4,1,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,4,2,0.016069822359804874,0.016069822359510415,2
nexp-50-20-1-1,4,3,2.9445969472256666e-13,-0.016069822359510415,1
nexp-50-20-1-1,4,4,0.06785553664550392,0.06785553664520946,2
nexp-50-20-1-1,4,5,2.9445969472256666e-13,-0.06785553664520946,1
nexp-50-20-1-1,4,6,0.06785073633828423,0.06785073633798977,2
nexp-50-20-1-1,4,7,2.9445969472256666e-13,-0.06785073633798977,1
nexp-50-20-1-1,4,8,0.06785553664550392,0.06785553664520946,2
nexp-50-20-1-1,4,9,2.9445969472256666e-13,-0.06785553664520946,1
nexp-50-20-1-1,4,10,0.06785229667115536,0.0678522966708609,2
nexp-50-20-1-1,4,11,2.9445969472256666e-13,-0.0678522966708609,1
nexp-50-20-1-1,4,12,0.06785709697837496,0.0678570969780805,2
nexp-50-20-1-1,4,13,2.9445969472256666e-13,-0.0678570969780805,1
nexp-50-20-1-1,4,14,0.06785709697837505,0.0678570969780806,2
nexp-50-20-1-1,4,15,2.9445969472256666e-13,-0.0678570969780806,1
nexp-50-20-1-1,4,16,0.06785709697837485,0.06785709697808039,2
nexp-50-20-1-1,4,17,2.9445969472256666e-13,-0.06785709697808039,1
nexp-50-20-1-1,4,18,0.06785553664550383,0.06785553664520937,2
nexp-50-20-1-1,4,19,2.9445969472256666e-13,-0.06785553664520937,1
nexp-50-20-1-1,4,20,0.06785553664550383,0.06785553664520937,2
timtab1,4,0,8.154930634662796e-16,-0.038982281769049984,1
timtab1,4,1,8.253778278719315e-16,9.884764405651886e-18,2
timtab1,4,2,8.154930634662796e-16,-9.884764405651886e-18,3
timtab1,4,3,8.154930634662796e-16,0.0,1
timtab1,4,4,0.008113095163303176,0.00811309516330236,8
timtab1,4,5,8.105506812634536e-16,-0.008113095163302365,3
timtab1,4,6,8.154930634662796e-16,4.942382202825943e-18,1
timtab1,4,7,8.204354456691055e-16,4.942382202825943e-18,2
timtab1,4,8,0.010029345347763435,0.010029345347762614,14
timtab1,4,9,0.010077647335758756,4.8301987995321566e-05,16
timtab1,4,10,8.154930634662796e-16,-0.010077647335757941,1
timtab1,4,11,0.00861174793182816,0.008611747931827344,4
timtab1,4,12,0.022312256932849942,0.013700509001021783,9
timtab1,4,13,8.154930634662796e-16,-0.022312256932849127,1
timtab1,4,14,0.00038529780578273193,0.00038529780578191645,2
timtab1,4,15,0.0003852934053329106,-4.400449821315069e-09,3
timtab1,4,16,0.007194452547918205,0.006809159142585295,10
timtab1,4,17,0.01040885867044461,0.0032144061225264043,10
timtab1,4,18,8.154930634662796e-16,-0.010408858670443794,1
timtab1,4,19,0.011638241669986983,0.011638241669986168,7
timtab1,4,20,0.023088815827274477,0.011450574157287494,13
neos-3072252-nete,4,0,0.0,-8.72489729626445,1
neos-3072252-nete,4,1,0.0,0.0,1
neos-3072252-nete,4,2,0.0,0.0,1
neos-3072252-nete,4,3,0.0,0.0,2
neos-3072252-nete,4,4,0.0,0.0,2
neos-3072252-nete,4,5,0.0,0.0,2
neos-3072252-nete,4,6,0.0,0.0,2
neos-3072252-nete,4,7,0.0,0.0,2
neos-3072252-nete,4,8,0.0,0.0,2
neos-3072252-nete,4,9,0.0,0.0,2
neos-3072252-nete,4,10,0.0,0.0,2
neos-3072252-nete,4,11,0.0,0.0,2
neos-3072252-nete,4,12,0.0,0.0,2
neos-3072252-nete,4,13,0.0,0.0,2
neos-3072252-nete,4,14,0.0,0.0,2
neos-3072252-nete,4,15,0.0,0.0,2
neos-3072252-nete,4,16,0.0,0.0,2
neos-3072252-nete,4,17,0.0,0.0,2
neos-3072252-nete,4,18,0.0,0.0,2
neos-3072252-nete,4,19,0.0,0.0,2
neos-3072252-nete,4,20,0.0,0.0,2
neos-3611447-jijia,4,0,5.480356995866444e-13,-7.370000977798737,1
neos-3611447-jijia,4,1,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,2,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,3,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,4,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,5,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,6,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,7,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,8,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,9,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,10,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,11,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,12,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,13,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,14,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,15,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,16,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,17,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,18,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,19,5.480356995866444e-13,0.0,1
neos-3611447-jijia,4,20,5.480356995866444e-13,0.0,1
gen-ip036,8,0,0.0,-180.81817438850504,1
gen-ip036,8,1,0.06514453590741558,0.06514453590741558,11
gen-ip036,8,2,0.06834015423928658,0.003195618331871,11
